dteday,season,yr,weekday,hr,rider_type,riders,COGS,price,Revenue,Profit
08/07/2021,3,0,5,4,registered,4,1.24,3.99,15.96,14.72
08/07/2021,3,0,5,5,casual,3,1.24,3.99,11.97,10.73
08/07/2021,3,0,5,5,registered,24,1.24,3.99,95.76,94.52
08/07/2021,3,0,5,6,casual,11,1.24,3.99,43.89,42.65
08/07/2021,3,0,5,6,registered,91,1.24,3.99,363.09,361.85
08/07/2021,3,0,5,7,casual,30,1.24,3.99,119.7,118.46
08/07/2021,3,0,5,7,registered,302,1.24,3.99,1204.98,1203.74
08/07/2021,3,0,5,8,casual,36,1.24,3.99,143.64,142.4
08/07/2021,3,0,5,8,registered,421,1.24,3.99,1679.79,1678.55
08/07/2021,3,0,5,9,casual,30,1.24,3.99,119.7,118.46
08/07/2021,3,0,5,9,registered,211,1.24,3.99,841.89,840.65
08/07/2021,3,0,5,10,casual,30,1.24,3.99,119.7,118.46
08/07/2021,3,0,5,10,registered,108,1.24,3.99,430.92,429.68
08/07/2021,3,0,5,11,casual,61,1.24,3.99,243.39,242.15
08/07/2021,3,0,5,11,registered,104,1.24,3.99,414.96,413.72
08/07/2021,3,0,5,12,casual,49,1.24,3.99,195.51,194.27
08/07/2021,3,0,5,12,registered,164,1.24,3.99,654.36,653.12
08/07/2021,3,0,5,13,casual,54,1.24,3.99,215.46,214.22
08/07/2021,3,0,5,13,registered,175,1.24,3.99,698.25,697.01
08/07/2021,3,0,5,14,casual,53,1.24,3.99,211.47,210.23
08/07/2021,3,0,5,14,registered,163,1.24,3.99,650.37,649.13
08/07/2021,3,0,5,15,casual,39,1.24,3.99,155.61,154.37
08/07/2021,3,0,5,15,registered,102,1.24,3.99,406.98,405.74
08/07/2021,3,0,5,16,casual,27,1.24,3.99,107.73,106.49
08/07/2021,3,0,5,16,registered,105,1.24,3.99,418.95,417.71
08/07/2021,3,0,5,17,casual,6,1.24,3.99,23.94,22.7
08/07/2021,3,0,5,17,registered,161,1.24,3.99,642.39,641.15
08/07/2021,3,0,5,18,casual,35,1.24,3.99,139.65,138.41
08/07/2021,3,0,5,18,registered,281,1.24,3.99,1121.19,1119.95
08/07/2021,3,0,5,19,casual,45,1.24,3.99,179.55,178.31
08/07/2021,3,0,5,19,registered,225,1.24,3.99,897.75,896.51
08/07/2021,3,0,5,20,casual,30,1.24,3.99,119.7,118.46
08/07/2021,3,0,5,20,registered,220,1.24,3.99,877.8,876.56
08/07/2021,3,0,5,21,casual,46,1.24,3.99,183.54,182.3
08/07/2021,3,0,5,21,registered,158,1.24,3.99,630.42,629.18
08/07/2021,3,0,5,22,casual,33,1.24,3.99,131.67,130.43
08/07/2021,3,0,5,22,registered,136,1.24,3.99,542.64,541.4
08/07/2021,3,0,5,23,casual,40,1.24,3.99,159.6,158.36
08/07/2021,3,0,5,23,registered,111,1.24,3.99,442.89,441.65
08/07/2022,3,1,0,0,casual,22,1.56,4.99,109.78,108.22
08/07/2022,3,1,0,0,registered,125,1.56,4.99,623.75,622.19
08/07/2022,3,1,0,1,casual,25,1.56,4.99,124.75,123.19
08/07/2022,3,1,0,1,registered,99,1.56,4.99,494.01,492.45
08/07/2022,3,1,0,2,casual,11,1.56,4.99,54.89,53.33
08/07/2022,3,1,0,2,registered,59,1.56,4.99,294.41,292.85
08/07/2022,3,1,0,3,casual,1,1.56,4.99,4.99,3.43
08/07/2022,3,1,0,3,registered,34,1.56,4.99,169.66,168.1
08/07/2022,3,1,0,4,casual,2,1.56,4.99,9.98,8.42
08/07/2022,3,1,0,4,registered,11,1.56,4.99,54.89,53.33
08/07/2022,3,1,0,5,casual,1,1.56,4.99,4.99,3.43
08/07/2022,3,1,0,5,registered,5,1.56,4.99,24.95,23.39
08/07/2022,3,1,0,6,casual,5,1.56,4.99,24.95,23.39
08/07/2022,3,1,0,6,registered,16,1.56,4.99,79.84,78.28
08/07/2022,3,1,0,7,casual,19,1.56,4.99,94.81,93.25
08/07/2022,3,1,0,7,registered,33,1.56,4.99,164.67,163.11
08/07/2022,3,1,0,8,casual,35,1.56,4.99,174.65,173.09
08/07/2022,3,1,0,8,registered,95,1.56,4.99,474.05,472.49
08/07/2022,3,1,0,9,casual,70,1.56,4.99,349.3,347.74
08/07/2022,3,1,0,9,registered,172,1.56,4.99,858.28,856.72
08/07/2022,3,1,0,10,casual,85,1.56,4.99,424.15,422.59
08/07/2022,3,1,0,10,registered,234,1.56,4.99,1167.66,1166.1
08/07/2022,3,1,0,11,casual,120,1.56,4.99,598.8,597.24
08/07/2022,3,1,0,11,registered,269,1.56,4.99,1342.31,1340.75
08/07/2022,3,1,0,12,casual,105,1.56,4.99,523.95,522.39
08/07/2022,3,1,0,12,registered,271,1.56,4.99,1352.29,1350.73
08/07/2022,3,1,0,13,casual,118,1.56,4.99,588.82,587.26
08/07/2022,3,1,0,13,registered,219,1.56,4.99,1092.81,1091.25
08/07/2022,3,1,0,14,casual,77,1.56,4.99,384.23,382.67
08/07/2022,3,1,0,14,registered,235,1.56,4.99,1172.65,1171.09
08/07/2022,3,1,0,15,casual,80,1.56,4.99,399.2,397.64
08/07/2022,3,1,0,15,registered,218,1.56,4.99,1087.82,1086.26
08/07/2022,3,1,0,16,casual,65,1.56,4.99,324.35,322.79
08/07/2022,3,1,0,16,registered,226,1.56,4.99,1127.74,1126.18
08/07/2022,3,1,0,17,casual,68,1.56,4.99,339.32,337.76
08/07/2022,3,1,0,17,registered,202,1.56,4.99,1007.98,1006.42
08/07/2022,3,1,0,18,casual,54,1.56,4.99,269.46,267.9
08/07/2022,3,1,0,18,registered,199,1.56,4.99,993.01,991.45
08/07/2022,3,1,0,19,casual,66,1.56,4.99,329.34,327.78
08/07/2022,3,1,0,19,registered,184,1.56,4.99,918.16,916.6
08/07/2022,3,1,0,20,casual,79,1.56,4.99,394.21,392.65
08/07/2022,3,1,0,20,registered,206,1.56,4.99,1027.94,1026.38
08/07/2022,3,1,0,21,casual,58,1.56,4.99,289.42,287.86
08/07/2022,3,1,0,21,registered,149,1.56,4.99,743.51,741.95
08/07/2022,3,1,0,22,casual,12,1.56,4.99,59.88,58.32
08/07/2022,3,1,0,22,registered,110,1.56,4.99,548.9,547.34
08/07/2022,3,1,0,23,casual,25,1.56,4.99,124.75,123.19
08/07/2022,3,1,0,23,registered,98,1.56,4.99,489.02,487.46
08/08/2021,3,0,1,0,casual,13,1.24,3.99,51.87,50.63
08/08/2021,3,0,1,0,registered,17,1.24,3.99,67.83,66.59
08/08/2021,3,0,1,1,casual,4,1.24,3.99,15.96,14.72
08/08/2021,3,0,1,1,registered,8,1.24,3.99,31.92,30.68
08/08/2021,3,0,1,2,casual,4,1.24,3.99,15.96,14.72
08/08/2021,3,0,1,2,registered,3,1.24,3.99,11.97,10.73
08/08/2021,3,0,1,3,casual,1,1.24,3.99,3.99,2.75
08/08/2021,3,0,1,3,registered,0,1.24,3.99,0,-1.24
08/08/2021,3,0,1,4,casual,2,1.24,3.99,7.98,6.74
08/08/2021,3,0,1,4,registered,8,1.24,3.99,31.92,30.68
08/08/2021,3,0,1,5,casual,1,1.24,3.99,3.99,2.75
08/08/2021,3,0,1,5,registered,14,1.24,3.99,55.86,54.62
08/08/2021,3,0,1,6,casual,8,1.24,3.99,31.92,30.68
08/08/2021,3,0,1,6,registered,87,1.24,3.99,347.13,345.89
08/08/2021,3,0,1,7,casual,18,1.24,3.99,71.82,70.58
08/08/2021,3,0,1,7,registered,249,1.24,3.99,993.51,992.27
08/08/2021,3,0,1,8,casual,29,1.24,3.99,115.71,114.47
08/08/2021,3,0,1,8,registered,320,1.24,3.99,1276.8,1275.56
08/08/2021,3,0,1,9,casual,37,1.24,3.99,147.63,146.39
08/08/2021,3,0,1,9,registered,146,1.24,3.99,582.54,581.3
08/08/2021,3,0,1,10,casual,62,1.24,3.99,247.38,246.14
08/08/2021,3,0,1,10,registered,62,1.24,3.99,247.38,246.14
08/08/2021,3,0,1,11,casual,90,1.24,3.99,359.1,357.86
08/08/2021,3,0,1,11,registered,89,1.24,3.99,355.11,353.87
08/08/2021,3,0,1,12,casual,48,1.24,3.99,191.52,190.28
08/08/2021,3,0,1,12,registered,134,1.24,3.99,534.66,533.42
08/08/2021,3,0,1,13,casual,43,1.24,3.99,171.57,170.33
08/08/2021,3,0,1,13,registered,108,1.24,3.99,430.92,429.68
08/08/2021,3,0,1,14,casual,41,1.24,3.99,163.59,162.35
08/08/2021,3,0,1,14,registered,109,1.24,3.99,434.91,433.67
08/08/2021,3,0,1,15,casual,40,1.24,3.99,159.6,158.36
08/08/2021,3,0,1,15,registered,86,1.24,3.99,343.14,341.9
08/08/2021,3,0,1,16,casual,64,1.24,3.99,255.36,254.12
08/08/2021,3,0,1,16,registered,218,1.24,3.99,869.82,868.58
08/08/2021,3,0,1,17,casual,67,1.24,3.99,267.33,266.09
08/08/2021,3,0,1,17,registered,460,1.24,3.99,1835.4,1834.16
08/08/2021,3,0,1,18,casual,64,1.24,3.99,255.36,254.12
08/08/2021,3,0,1,18,registered,465,1.24,3.99,1855.35,1854.11
08/08/2021,3,0,1,19,casual,64,1.24,3.99,255.36,254.12
08/08/2021,3,0,1,19,registered,352,1.24,3.99,1404.48,1403.24
08/08/2021,3,0,1,20,casual,71,1.24,3.99,283.29,282.05
08/08/2021,3,0,1,20,registered,215,1.24,3.99,857.85,856.61
08/08/2021,3,0,1,21,casual,30,1.24,3.99,119.7,118.46
08/08/2021,3,0,1,21,registered,156,1.24,3.99,622.44,621.2
08/08/2021,3,0,1,22,casual,26,1.24,3.99,103.74,102.5
08/08/2021,3,0,1,22,registered,121,1.24,3.99,482.79,481.55
08/08/2021,3,0,1,23,casual,19,1.24,3.99,75.81,74.57
08/08/2021,3,0,1,23,registered,53,1.24,3.99,211.47,210.23
08/08/2022,3,1,3,0,casual,12,1.56,4.99,59.88,58.32
08/08/2022,3,1,3,0,registered,46,1.56,4.99,229.54,227.98
08/08/2022,3,1,3,1,casual,3,1.56,4.99,14.97,13.41
08/08/2022,3,1,3,1,registered,20,1.56,4.99,99.8,98.24
08/08/2022,3,1,3,2,casual,1,1.56,4.99,4.99,3.43
08/08/2022,3,1,3,2,registered,5,1.56,4.99,24.95,23.39
08/08/2022,3,1,3,3,casual,1,1.56,4.99,4.99,3.43
08/08/2022,3,1,3,3,registered,6,1.56,4.99,29.94,28.38
08/08/2022,3,1,3,4,casual,1,1.56,4.99,4.99,3.43
08/08/2022,3,1,3,4,registered,6,1.56,4.99,29.94,28.38
08/08/2022,3,1,3,5,casual,3,1.56,4.99,14.97,13.41
08/08/2022,3,1,3,5,registered,40,1.56,4.99,199.6,198.04
08/08/2022,3,1,3,6,casual,4,1.56,4.99,19.96,18.4
08/08/2022,3,1,3,6,registered,169,1.56,4.99,843.31,841.75
08/08/2022,3,1,3,7,casual,24,1.56,4.99,119.76,118.2
08/08/2022,3,1,3,7,registered,458,1.56,4.99,2285.42,2283.86
08/08/2022,3,1,3,8,casual,48,1.56,4.99,239.52,237.96
08/08/2022,3,1,3,8,registered,689,1.56,4.99,3438.11,3436.55
08/08/2022,3,1,3,9,casual,33,1.56,4.99,164.67,163.11
08/08/2022,3,1,3,9,registered,308,1.56,4.99,1536.92,1535.36
08/08/2022,3,1,3,10,casual,63,1.56,4.99,314.37,312.81
08/08/2022,3,1,3,10,registered,151,1.56,4.99,753.49,751.93
08/08/2022,3,1,3,11,casual,80,1.56,4.99,399.2,397.64
08/08/2022,3,1,3,11,registered,159,1.56,4.99,793.41,791.85
08/08/2022,3,1,3,12,casual,63,1.56,4.99,314.37,312.81
08/08/2022,3,1,3,12,registered,217,1.56,4.99,1082.83,1081.27
08/08/2022,3,1,3,13,casual,101,1.56,4.99,503.99,502.43
08/08/2022,3,1,3,13,registered,212,1.56,4.99,1057.88,1056.32
08/08/2022,3,1,3,14,casual,63,1.56,4.99,314.37,312.81
08/08/2022,3,1,3,14,registered,173,1.56,4.99,863.27,861.71
08/08/2022,3,1,3,15,casual,110,1.56,4.99,548.9,547.34
08/08/2022,3,1,3,15,registered,168,1.56,4.99,838.32,836.76
08/08/2022,3,1,3,16,casual,113,1.56,4.99,563.87,562.31
08/08/2022,3,1,3,16,registered,328,1.56,4.99,1636.72,1635.16
08/08/2022,3,1,3,17,casual,107,1.56,4.99,533.93,532.37
08/08/2022,3,1,3,17,registered,751,1.56,4.99,3747.49,3745.93
08/08/2022,3,1,3,18,casual,117,1.56,4.99,583.83,582.27
08/08/2022,3,1,3,18,registered,745,1.56,4.99,3717.55,3715.99
08/08/2022,3,1,3,19,casual,119,1.56,4.99,593.81,592.25
08/08/2022,3,1,3,19,registered,567,1.56,4.99,2829.33,2827.77
08/08/2022,3,1,3,20,casual,76,1.56,4.99,379.24,377.68
08/08/2022,3,1,3,20,registered,424,1.56,4.99,2115.76,2114.2
08/08/2022,3,1,3,21,casual,70,1.56,4.99,349.3,347.74
08/08/2022,3,1,3,21,registered,311,1.56,4.99,1551.89,1550.33
08/08/2022,3,1,3,22,casual,35,1.56,4.99,174.65,173.09
08/08/2022,3,1,3,22,registered,198,1.56,4.99,988.02,986.46
08/08/2022,3,1,3,23,casual,16,1.56,4.99,79.84,78.28
08/08/2022,3,1,3,23,registered,120,1.56,4.99,598.8,597.24
08/09/2021,3,0,4,0,casual,3,1.24,3.99,11.97,10.73
08/09/2021,3,0,4,0,registered,11,1.24,3.99,43.89,42.65
08/09/2021,3,0,4,1,casual,0,1.24,3.99,0,-1.24
08/09/2021,3,0,4,1,registered,4,1.24,3.99,15.96,14.72
08/09/2021,3,0,4,3,casual,0,1.24,3.99,0,-1.24
08/09/2021,3,0,4,3,registered,2,1.24,3.99,7.98,6.74
08/09/2021,3,0,4,4,casual,0,1.24,3.99,0,-1.24
08/09/2021,3,0,4,4,registered,3,1.24,3.99,11.97,10.73
08/09/2021,3,0,4,5,casual,1,1.24,3.99,3.99,2.75
08/09/2021,3,0,4,5,registered,13,1.24,3.99,51.87,50.63
08/09/2021,3,0,4,6,casual,1,1.24,3.99,3.99,2.75
08/09/2021,3,0,4,6,registered,55,1.24,3.99,219.45,218.21
08/09/2021,3,0,4,7,casual,7,1.24,3.99,27.93,26.69
08/09/2021,3,0,4,7,registered,172,1.24,3.99,686.28,685.04
08/09/2021,3,0,4,8,casual,7,1.24,3.99,27.93,26.69
08/09/2021,3,0,4,8,registered,188,1.24,3.99,750.12,748.88
08/09/2021,3,0,4,9,casual,4,1.24,3.99,15.96,14.72
08/09/2021,3,0,4,9,registered,65,1.24,3.99,259.35,258.11
08/09/2021,3,0,4,10,casual,8,1.24,3.99,31.92,30.68
08/09/2021,3,0,4,10,registered,57,1.24,3.99,227.43,226.19
08/09/2021,3,0,4,11,casual,16,1.24,3.99,63.84,62.6
08/09/2021,3,0,4,11,registered,82,1.24,3.99,327.18,325.94
08/09/2021,3,0,4,12,casual,17,1.24,3.99,67.83,66.59
08/09/2021,3,0,4,12,registered,85,1.24,3.99,339.15,337.91
08/09/2021,3,0,4,13,casual,14,1.24,3.99,55.86,54.62
08/09/2021,3,0,4,13,registered,112,1.24,3.99,446.88,445.64
08/09/2021,3,0,4,14,casual,15,1.24,3.99,59.85,58.61
08/09/2021,3,0,4,14,registered,105,1.24,3.99,418.95,417.71
08/09/2021,3,0,4,15,casual,24,1.24,3.99,95.76,94.52
08/09/2021,3,0,4,15,registered,115,1.24,3.99,458.85,457.61
08/09/2021,3,0,4,16,casual,5,1.24,3.99,19.95,18.71
08/09/2021,3,0,4,16,registered,151,1.24,3.99,602.49,601.25
08/09/2021,3,0,4,17,casual,11,1.24,3.99,43.89,42.65
08/09/2021,3,0,4,17,registered,102,1.24,3.99,406.98,405.74
08/09/2021,3,0,4,18,casual,2,1.24,3.99,7.98,6.74
08/09/2021,3,0,4,18,registered,66,1.24,3.99,263.34,262.1
08/09/2021,3,0,4,19,casual,1,1.24,3.99,3.99,2.75
08/09/2021,3,0,4,19,registered,51,1.24,3.99,203.49,202.25
08/09/2021,3,0,4,20,casual,6,1.24,3.99,23.94,22.7
08/09/2021,3,0,4,20,registered,83,1.24,3.99,331.17,329.93
08/09/2021,3,0,4,21,casual,6,1.24,3.99,23.94,22.7
08/09/2021,3,0,4,21,registered,76,1.24,3.99,303.24,302
08/09/2021,3,0,4,22,casual,5,1.24,3.99,19.95,18.71
08/09/2021,3,0,4,22,registered,65,1.24,3.99,259.35,258.11
08/09/2021,3,0,4,23,casual,0,1.24,3.99,0,-1.24
08/09/2021,3,0,4,23,registered,26,1.24,3.99,103.74,102.5
08/09/2022,3,1,6,0,casual,20,1.56,4.99,99.8,98.24
08/09/2022,3,1,6,0,registered,130,1.56,4.99,648.7,647.14
08/09/2022,3,1,6,1,casual,10,1.56,4.99,49.9,48.34
08/09/2022,3,1,6,1,registered,107,1.56,4.99,533.93,532.37
08/09/2022,3,1,6,2,casual,9,1.56,4.99,44.91,43.35
08/09/2022,3,1,6,2,registered,68,1.56,4.99,339.32,337.76
08/09/2022,3,1,6,3,casual,3,1.56,4.99,14.97,13.41
08/09/2022,3,1,6,3,registered,40,1.56,4.99,199.6,198.04
08/09/2022,3,1,6,4,casual,3,1.56,4.99,14.97,13.41
08/09/2022,3,1,6,4,registered,8,1.56,4.99,39.92,38.36
08/09/2022,3,1,6,5,casual,2,1.56,4.99,9.98,8.42
08/09/2022,3,1,6,5,registered,13,1.56,4.99,64.87,63.31
08/09/2022,3,1,6,6,casual,8,1.56,4.99,39.92,38.36
08/09/2022,3,1,6,6,registered,26,1.56,4.99,129.74,128.18
08/09/2022,3,1,6,7,casual,11,1.56,4.99,54.89,53.33
08/09/2022,3,1,6,7,registered,71,1.56,4.99,354.29,352.73
08/09/2022,3,1,6,8,casual,33,1.56,4.99,164.67,163.11
08/09/2022,3,1,6,8,registered,197,1.56,4.99,983.03,981.47
08/09/2022,3,1,6,9,casual,87,1.56,4.99,434.13,432.57
08/09/2022,3,1,6,9,registered,261,1.56,4.99,1302.39,1300.83
08/09/2022,3,1,6,10,casual,100,1.56,4.99,499,497.44
08/09/2022,3,1,6,10,registered,322,1.56,4.99,1606.78,1605.22
08/09/2022,3,1,6,11,casual,173,1.56,4.99,863.27,861.71
08/09/2022,3,1,6,11,registered,405,1.56,4.99,2020.95,2019.39
08/09/2022,3,1,6,12,casual,220,1.56,4.99,1097.8,1096.24
08/09/2022,3,1,6,12,registered,474,1.56,4.99,2365.26,2363.7
08/09/2022,3,1,6,13,casual,233,1.56,4.99,1162.67,1161.11
08/09/2022,3,1,6,13,registered,435,1.56,4.99,2170.65,2169.09
08/09/2022,3,1,6,14,casual,260,1.56,4.99,1297.4,1295.84
08/09/2022,3,1,6,14,registered,366,1.56,4.99,1826.34,1824.78
08/09/2022,3,1,6,15,casual,175,1.56,4.99,873.25,871.69
08/09/2022,3,1,6,15,registered,337,1.56,4.99,1681.63,1680.07
08/09/2022,3,1,6,16,casual,19,1.56,4.99,94.81,93.25
08/09/2022,3,1,6,16,registered,95,1.56,4.99,474.05,472.49
08/09/2022,3,1,6,17,casual,52,1.56,4.99,259.48,257.92
08/09/2022,3,1,6,17,registered,119,1.56,4.99,593.81,592.25
08/09/2022,3,1,6,18,casual,27,1.56,4.99,134.73,133.17
08/09/2022,3,1,6,18,registered,140,1.56,4.99,698.6,697.04
08/09/2022,3,1,6,19,casual,28,1.56,4.99,139.72,138.16
08/09/2022,3,1,6,19,registered,187,1.56,4.99,933.13,931.57
08/09/2022,3,1,6,20,casual,28,1.56,4.99,139.72,138.16
08/09/2022,3,1,6,20,registered,166,1.56,4.99,828.34,826.78
08/09/2022,3,1,6,21,casual,26,1.56,4.99,129.74,128.18
08/09/2022,3,1,6,21,registered,155,1.56,4.99,773.45,771.89
08/09/2022,3,1,6,22,casual,18,1.56,4.99,89.82,88.26
08/09/2022,3,1,6,22,registered,176,1.56,4.99,878.24,876.68
08/09/2022,3,1,6,23,casual,12,1.56,4.99,59.88,58.32
08/09/2022,3,1,6,23,registered,121,1.56,4.99,603.79,602.23
09/01/2021,1,0,0,0,casual,1,1.24,3.99,3.99,2.75
09/01/2021,1,0,0,0,registered,24,1.24,3.99,95.76,94.52
09/01/2021,1,0,0,1,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,1,registered,12,1.24,3.99,47.88,46.64
09/01/2021,1,0,0,2,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,2,registered,11,1.24,3.99,43.89,42.65
09/01/2021,1,0,0,3,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,3,registered,4,1.24,3.99,15.96,14.72
09/01/2021,1,0,0,4,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,4,registered,1,1.24,3.99,3.99,2.75
09/01/2021,1,0,0,5,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,5,registered,1,1.24,3.99,3.99,2.75
09/01/2021,1,0,0,6,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,6,registered,1,1.24,3.99,3.99,2.75
09/01/2021,1,0,0,7,casual,1,1.24,3.99,3.99,2.75
09/01/2021,1,0,0,7,registered,5,1.24,3.99,19.95,18.71
09/01/2021,1,0,0,8,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,8,registered,10,1.24,3.99,39.9,38.66
09/01/2021,1,0,0,9,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,9,registered,19,1.24,3.99,75.81,74.57
09/01/2021,1,0,0,10,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,10,registered,49,1.24,3.99,195.51,194.27
09/01/2021,1,0,0,11,casual,2,1.24,3.99,7.98,6.74
09/01/2021,1,0,0,11,registered,47,1.24,3.99,187.53,186.29
09/01/2021,1,0,0,12,casual,4,1.24,3.99,15.96,14.72
09/01/2021,1,0,0,12,registered,79,1.24,3.99,315.21,313.97
09/01/2021,1,0,0,13,casual,6,1.24,3.99,23.94,22.7
09/01/2021,1,0,0,13,registered,69,1.24,3.99,275.31,274.07
09/01/2021,1,0,0,14,casual,8,1.24,3.99,31.92,30.68
09/01/2021,1,0,0,14,registered,64,1.24,3.99,255.36,254.12
09/01/2021,1,0,0,15,casual,5,1.24,3.99,19.95,18.71
09/01/2021,1,0,0,15,registered,77,1.24,3.99,307.23,305.99
09/01/2021,1,0,0,16,casual,13,1.24,3.99,51.87,50.63
09/01/2021,1,0,0,16,registered,79,1.24,3.99,315.21,313.97
09/01/2021,1,0,0,17,casual,3,1.24,3.99,11.97,10.73
09/01/2021,1,0,0,17,registered,59,1.24,3.99,235.41,234.17
09/01/2021,1,0,0,18,casual,4,1.24,3.99,15.96,14.72
09/01/2021,1,0,0,18,registered,44,1.24,3.99,175.56,174.32
09/01/2021,1,0,0,19,casual,1,1.24,3.99,3.99,2.75
09/01/2021,1,0,0,19,registered,40,1.24,3.99,159.6,158.36
09/01/2021,1,0,0,20,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,20,registered,38,1.24,3.99,151.62,150.38
09/01/2021,1,0,0,21,casual,1,1.24,3.99,3.99,2.75
09/01/2021,1,0,0,21,registered,19,1.24,3.99,75.81,74.57
09/01/2021,1,0,0,22,casual,5,1.24,3.99,19.95,18.71
09/01/2021,1,0,0,22,registered,10,1.24,3.99,39.9,38.66
09/01/2021,1,0,0,23,casual,0,1.24,3.99,0,-1.24
09/01/2021,1,0,0,23,registered,6,1.24,3.99,23.94,22.7
09/01/2022,1,1,1,0,casual,3,1.56,4.99,14.97,13.41
09/01/2022,1,1,1,0,registered,12,1.56,4.99,59.88,58.32
09/01/2022,1,1,1,1,casual,1,1.56,4.99,4.99,3.43
09/01/2022,1,1,1,1,registered,4,1.56,4.99,19.96,18.4
09/01/2022,1,1,1,2,casual,2,1.56,4.99,9.98,8.42
09/01/2022,1,1,1,2,registered,3,1.56,4.99,14.97,13.41
09/01/2022,1,1,1,3,casual,0,1.56,4.99,0,-1.56
09/01/2022,1,1,1,3,registered,3,1.56,4.99,14.97,13.41
09/01/2022,1,1,1,4,casual,0,1.56,4.99,0,-1.56
09/01/2022,1,1,1,4,registered,4,1.56,4.99,19.96,18.4
09/01/2022,1,1,1,5,casual,0,1.56,4.99,0,-1.56
09/01/2022,1,1,1,5,registered,21,1.56,4.99,104.79,103.23
09/01/2022,1,1,1,6,casual,3,1.56,4.99,14.97,13.41
09/01/2022,1,1,1,6,registered,85,1.56,4.99,424.15,422.59
09/01/2022,1,1,1,7,casual,1,1.56,4.99,4.99,3.43
09/01/2022,1,1,1,7,registered,239,1.56,4.99,1192.61,1191.05
09/01/2022,1,1,1,8,casual,13,1.56,4.99,64.87,63.31
09/01/2022,1,1,1,8,registered,407,1.56,4.99,2030.93,2029.37
09/01/2022,1,1,1,9,casual,9,1.56,4.99,44.91,43.35
09/01/2022,1,1,1,9,registered,188,1.56,4.99,938.12,936.56
09/01/2022,1,1,1,10,casual,13,1.56,4.99,64.87,63.31
09/01/2022,1,1,1,10,registered,95,1.56,4.99,474.05,472.49
09/01/2022,1,1,1,11,casual,6,1.56,4.99,29.94,28.38
09/01/2022,1,1,1,11,registered,82,1.56,4.99,409.18,407.62
09/01/2022,1,1,1,12,casual,10,1.56,4.99,49.9,48.34
09/01/2022,1,1,1,12,registered,93,1.56,4.99,464.07,462.51
09/01/2022,1,1,1,13,casual,3,1.56,4.99,14.97,13.41
09/01/2022,1,1,1,13,registered,77,1.56,4.99,384.23,382.67
09/01/2022,1,1,1,14,casual,5,1.56,4.99,24.95,23.39
09/01/2022,1,1,1,14,registered,45,1.56,4.99,224.55,222.99
09/01/2022,1,1,1,15,casual,5,1.56,4.99,24.95,23.39
09/01/2022,1,1,1,15,registered,64,1.56,4.99,319.36,317.8
09/01/2022,1,1,1,16,casual,3,1.56,4.99,14.97,13.41
09/01/2022,1,1,1,16,registered,46,1.56,4.99,229.54,227.98
09/01/2022,1,1,1,17,casual,5,1.56,4.99,24.95,23.39
09/01/2022,1,1,1,17,registered,147,1.56,4.99,733.53,731.97
09/01/2022,1,1,1,18,casual,6,1.56,4.99,29.94,28.38
09/01/2022,1,1,1,18,registered,158,1.56,4.99,788.42,786.86
09/01/2022,1,1,1,19,casual,3,1.56,4.99,14.97,13.41
09/01/2022,1,1,1,19,registered,187,1.56,4.99,933.13,931.57
09/01/2022,1,1,1,20,casual,5,1.56,4.99,24.95,23.39
09/01/2022,1,1,1,20,registered,127,1.56,4.99,633.73,632.17
09/01/2022,1,1,1,21,casual,1,1.56,4.99,4.99,3.43
09/01/2022,1,1,1,21,registered,78,1.56,4.99,389.22,387.66
09/01/2022,1,1,1,22,casual,8,1.56,4.99,39.92,38.36
09/01/2022,1,1,1,22,registered,54,1.56,4.99,269.46,267.9
09/01/2022,1,1,1,23,casual,1,1.56,4.99,4.99,3.43
09/01/2022,1,1,1,23,registered,51,1.56,4.99,254.49,252.93
09/10/2021,4,0,0,0,casual,46,1.24,3.99,183.54,182.3
09/10/2021,4,0,0,0,registered,83,1.24,3.99,331.17,329.93
09/10/2021,4,0,0,1,casual,15,1.24,3.99,59.85,58.61
09/10/2021,4,0,0,1,registered,63,1.24,3.99,251.37,250.13
09/10/2021,4,0,0,2,casual,20,1.24,3.99,79.8,78.56
09/10/2021,4,0,0,2,registered,35,1.24,3.99,139.65,138.41
09/10/2021,4,0,0,3,casual,10,1.24,3.99,39.9,38.66
09/10/2021,4,0,0,3,registered,20,1.24,3.99,79.8,78.56
09/10/2021,4,0,0,4,casual,7,1.24,3.99,27.93,26.69
09/10/2021,4,0,0,4,registered,7,1.24,3.99,27.93,26.69
09/10/2021,4,0,0,5,casual,1,1.24,3.99,3.99,2.75
09/10/2021,4,0,0,5,registered,14,1.24,3.99,55.86,54.62
09/10/2021,4,0,0,6,casual,7,1.24,3.99,27.93,26.69
